URL,Agency,Vendor Name,Reference Number,Contract Date,Description of Work,Contract Period,Something,Contract Value,Comments
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21333.html,Office of the Auditor General of Canada,Bell Mobility Inc.,21085,2006-04-01,0221 Basic Data Communications Services,2006-04-01 to 2008-03-31,,57000,Blackberry data service fees. Contract awarded through a competitive process.
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21279.html,Office of the Auditor General of Canada,EBSCO CANADA Ltd.,21150,2006-04-01,"1143 Printed Matter, Including Books, Newspapers, Pictures, Manuscripts and Forms",2006-04-01 to 2006-05-17,,11000,Periodical purchase and management services.
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21371.html,Office of the Auditor General of Canada,Excel Human Resources Inc.,20447,2006-04-01,0813 Temporary Help Services,2006-04-01 to 2006-08-18,,19875,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21338.html,Office of the Auditor General of Canada,MITEL NETWORKS CORPORATION,20420,2006-04-01,0665 Repair - Other Equipment,2006-04-01 to 2007-03-31,,20237,Maintenance agreement for telephone and voicemail systems
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21380.html,Office of the Auditor General of Canada,Robert Half Canada Inc.,20731,2006-04-01,0491 Management Consulting,2006-04-03 to 2006-07-31,,25000,To assist with the recruiting of Corporate Services staff
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21311.html,Office of the Auditor General of Canada,Rogers Wireless Inc.,20622,2006-04-01,0220 Telephone and Other Voice Services,2006-04-01 to 2008-03-31,,45000,Blackberry voice service fees. Contract awarded through a competitive process.
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21343.html,Office of the Auditor General of Canada,Stevenson &amp; White Inc.,20756,2006-04-01,0491 Management Consulting,2006-04-01 to 2006-12-31,,15000,To assist with the recruiting of Audit staff
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21355.html,Office of the Auditor General of Canada,"WatchIT.com, Inc.",20306,2006-04-01,0448 Purchase of Training Packages and Courses,2006-04-01 to 2007-06-30,,9500,Educational materials for the Information Technology team.
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21337.html,Office of the Auditor General of Canada,Bowdens Media Monitoring Limited,20580,2006-04-03,0351 Communications Professional Services not Elsewhere Specified,2006-04-03 to 2007-03-31,,18500,Media monitoring services
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21280.html,Office of the Auditor General of Canada,IT/Net Consultants,20302,2006-04-04,0491 Management Consulting,2006-04-05 to 2006-05-01,,17018,Determination of the cost of implementing a Human Resource Management System
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21358.html,Office of the Auditor General of Canada,THE DELPHI GROUP (163904 Canada Inc.),20305,2006-04-04,0401 Accounting and Audit Services,2006-04-05 to 2006-09-30,,11000,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21263.html,Office of the Auditor General of Canada,"Demers, Beaulne SENCRL",20316,2006-04-05,0401 Accounting and Audit Services,2006-05-15 to 2006-06-09,,21000,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21278.html,Office of the Auditor General of Canada,"Demers, Beaulne SENCRL",20315,2006-04-05,0401 Accounting and Audit Services,2006-05-01 to 2006-05-26,,18000,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21264.html,Office of the Auditor General of Canada,Raymond Chabot Grant Thornton Consulting Inc.,20326,2006-04-05,0401 Accounting and Audit Services,2006-05-15 to 2006-06-09,,19500,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21364.html,Office of the Auditor General of Canada,Raymond Chabot Grant Thornton Consulting Inc.,20325,2006-04-05,0401 Accounting and Audit Services,2006-06-01 to 2006-08-31,,13500,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21336.html,Office of the Auditor General of Canada,Laura Eggertson,20393,2006-04-07,0351 Communications Professional Services not Elsewhere Specified,2006-04-07 to 2007-03-31,,20100,Edit services for various Office reports and documents
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21334.html,Office of the Auditor General of Canada,Maurice Audet,20405,2006-04-07,0351 Communications Professional Services not Elsewhere Specified,2006-04-08 to 2007-03-31,,15000,Edit services for various Office reports and documents
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21335.html,Office of the Auditor General of Canada,Paul Croft,20383,2006-04-07,0351 Communications Professional Services not Elsewhere Specified,2006-04-07 to 2007-03-31,,21000,Edit services for various Office reports and documents
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21330.html,Office of the Auditor General of Canada,Agence RTR Consulting Inc.,20435,2006-04-10,0351 Communications Professional Services not Elsewhere Specified,2006-04-11 to 2007-03-31,,18000,Edit services for various Office reports and documents
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21329.html,Office of the Auditor General of Canada,Beatrice Baker,20426,2006-04-10,0351 Communications Professional Services not Elsewhere Specified,2006-04-11 to 2007-03-31,,9750,Edit services for various Office reports and documents
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21331.html,Office of the Auditor General of Canada,Nicole Ch&ecirc;nevert-Miquelon,20436,2006-04-10,0351 Communications Professional Services not Elsewhere Specified,2006-04-11 to 2007-03-31,,20000,Edit services for various Office reports and documents
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21332.html,Office of the Auditor General of Canada,Geolithium,20439,2006-04-11,0351 Communications Professional Services not Elsewhere Specified,2006-04-11 to 2007-03-31,,21000,Edit services for various Office reports and documents
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21327.html,Office of the Auditor General of Canada,GORDON GROUP,20459,2006-04-11,0351 Communications Professional Services not Elsewhere Specified,2006-04-12 to 2007-03-31,,16250,Edit services for various Office reports and documents
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21326.html,Office of the Auditor General of Canada,Jean-Michel Nicolau,20449,2006-04-11,0351 Communications Professional Services not Elsewhere Specified,2006-04-12 to 2007-03-31,,12500,Edit services for various Office reports and documents
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21325.html,Office of the Auditor General of Canada,Louis Majeau (SPEC enr.),20448,2006-04-11,0351 Communications Professional Services not Elsewhere Specified,2006-04-12 to 2007-03-31,,13000,Edit services for various Office reports and documents
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21323.html,Office of the Auditor General of Canada,Marcil Lavall&eacute;e,20464,2006-04-11,0401 Accounting and Audit Services,2006-04-17 to 2007-03-31,,23250,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21270.html,Office of the Auditor General of Canada,Marcil Lavall&eacute;e,20465,2006-04-11,0401 Accounting and Audit Services,2006-05-08 to 2006-06-02,,16500,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21328.html,Office of the Auditor General of Canada,William Hart,20463,2006-04-11,0351 Communications Professional Services not Elsewhere Specified,2006-04-12 to 2007-03-31,,22950,Edit services for various Office reports and documents
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21357.html,Office of the Auditor General of Canada,Albert D. Teitlebaum,20473,2006-04-12,0401 Accounting and Audit Services,2006-04-24 to 2006-09-30,,17800,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21281.html,Office of the Auditor General of Canada,Meyers Norris Penny LLP,20540,2006-04-13,0401 Accounting and Audit Services,2006-04-13 to 2006-04-28,,18000,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21291.html,Office of the Auditor General of Canada,National Printers,20542,2006-04-13,0321 Printing Services,2006-04-21,,10375,Printing of an Auditor General report.
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21292.html,Office of the Auditor General of Canada,Nisha Technologies Inc.,20531,2006-04-13,1227 Computer Equipment - Small - Desktop/ Persona / Portable / Keyboard,2006-04-17,,40345,Purchase of desktop computers. Contract awarded through a Public Works and Government Services (PWGSC) Standing Offer
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21324.html,Office of the Auditor General of Canada,Renouf Publishing Company Limited,20628,2006-04-17,"1143 Printed Matter, Including Books, Newspapers, Pictures, Manuscripts and Forms",2006-04-17 to 2007-03-31,,19000,"Purchase of miscellaneous books, subscriptions and periodicals for Library"
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21321.html,Office of the Auditor General of Canada,Independent Contractors Group,20564,2006-04-18,0472 Information Technology Consultants,2006-04-20 to 2007-03-31,,23000,To provide support for the Office&#39;s Oracle Financials Systems
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21320.html,Office of the Auditor General of Canada,1618700 ONTARIO LIMITED,20646,2006-04-19,0472 Information Technology Consultants,2006-04-24 to 2007-03-31,,22000,To provide support for the Office&#39;s Oracle Financials Systems
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21277.html,Office of the Auditor General of Canada,David Aplin Recruiting,20772,2006-04-19,0491 Management Consulting,2006-04-19 to 2006-05-31,,12600,To assist with the recruiting of Audit staff
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21290.html,Office of the Auditor General of Canada,Nisha Technologies Inc.,20679,2006-04-20,1227 Computer Equipment - Small - Desktop/ Personal/ Portable/ Keyboard,2006-05-10,,34050,Purchase of desktop computers. Contract awarded through a Public Works and Government Services (PWGSC) Standing Offer
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21289.html,Office of the Auditor General of Canada,Nisha Technologies Inc.,20678,2006-04-20,1227 Computer Equipment - Small - Desktop/ Personal/ Portable/ Keyboard,2006-05-10,,36500,Purchase of notebook computers. Contract awarded through a Public Works and Government Services (PWGSC) Standing Offer
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21387.html,Office of the Auditor General of Canada,Randstad,20687,2006-04-21,0813 Temporary Help Services,2006-04-24 to 2006-07-21,,10968.75,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21287.html,Office of the Auditor General of Canada,Ottawa Congress Centre,20706,2006-04-24,0822 Hospitality,2006-06-05,,13798.19,"Performance Audit Symposium - Facility rental, breakfast, lunch and refreshments for 250 people"
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21339.html,Office of the Auditor General of Canada,TELUS Communications Inc.,20885,2006-04-24,0670 Repair of Computer Equipment - Hardware and Software,2006-04-01 to 2007-03-31,,17200,Annual software maintenance and support. Contract awarded through a competitive process.
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21365.html,Office of the Auditor General of Canada,BDO Dunwoody LLP,20708,2006-04-25,0401 Accounting and Audit Services,2006-06-01 to 2006-08-31,,13800,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21319.html,Office of the Auditor General of Canada,MacKinnon-Charlton Ltd.,20728,2006-04-25,0491 Management Consulting,2006-04-26 to 2007-03-31,,24750,To provide HR classification services.
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21274.html,Office of the Auditor General of Canada,Samson B&eacute;lair/Deloitte &amp; Touche s.e.n.c.r.l.,20737,2006-04-26,0401 Accounting and Audit Services,2006-05-01 to 2006-06-02,,33937.5,Contract awarded through a competitive process.
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21313.html,Office of the Auditor General of Canada,Lorick Inc.,20744,2006-04-27,0401 Accounting and Audit Services,2006-05-01 to 2007-03-31,,19600,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21316.html,Office of the Auditor General of Canada,Echelon Communications Inc.,20805,2006-05-01,0351 Communications Professional Services not Elsewhere Specified,2006-05-01 to 2007-03-31,,13750,Speech writing services
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21317.html,Office of the Auditor General of Canada,Human Resource Systems Group Ltd.,20806,2006-05-01,0491 Management Consulting,2006-05-01 to 2007-03-31,,10000,To conduct exit interviews of departing staff.
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21314.html,Office of the Auditor General of Canada,KPMG LLP,20783,2006-05-01,0401 Accounting and Audit Services,2006-05-01 to 2007-03-31,,16475,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21315.html,Office of the Auditor General of Canada,Mark Foss,20804,2006-05-01,0351 Communications Professional Services not Elsewhere Specified,2006-05-01 to 2007-03-31,,13687.5,Speech writing services
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21368.html,Office of the Auditor General of Canada,Multi-Langues Saykaly (MLS) Inc.,20762,2006-05-01,0446 Training Consultants,2006-05-01 to 2006-08-31,,12900,French language training for staff
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21272.html,Office of the Auditor General of Canada,Raymond Chabot Grant Thornton Consulting Inc.,20801,2006-05-01,0401 Accounting and Audit Services,2006-05-08 to 2006-06-02,,16500,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21276.html,Office of the Auditor General of Canada,Robert Half Canada Inc.,21597,2006-05-01,0491 Management Consulting,2006-05-01 to 2006-05-31,,14000,To assist with the recruiting of Corporate Services staff
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21306.html,Office of the Auditor General of Canada,Stiff Sentences Inc.,20797,2006-05-01,0351 Communications Professional Services not Elsewhere Specified,2006-05-02 to 2007-03-31,,14152.5,Speech writing services
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21318.html,Office of the Auditor General of Canada,The Vrooman Group,20897,2006-05-01,0491 Management Consulting,2006-05-01 to 2007-03-31,,22500,To provide HR classification services.
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21307.html,Office of the Auditor General of Canada,"Jordan, Nesbitt and Associates Limited",20816,2006-05-02,0401 Accounting and Audit Services,2006-05-02 to 2007-03-31,,13560,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21266.html,Office of the Auditor General of Canada,Marcil Lavall&eacute;e,20810,2006-05-02,0401 Accounting and Audit Services,2006-05-08 to 2006-06-04,,13500,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21262.html,Office of the Auditor General of Canada,Marcil Lavall&eacute;e,20809,2006-05-02,0401 Accounting and Audit Services,2006-05-16 to 2006-06-30,,15300,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21310.html,Office of the Auditor General of Canada,THE WILLIAMS POLICY PROGRAMS AND PROCUREMENT GROUP INC.,20819,2006-05-02,0401 Accounting and Audit Services,2006-05-02 to 2007-03-31,,9375,
http://www.oag-bvg.gc.ca/internet/English/con_2006-2007_Q1_e_21309.html,Office of the Auditor General of Canada,THE WILLIAMS POLICY PROGRAMS AND PROCUREMENT GROUP INC.,20818,2006-05-02,0401 Accounting and Audit Services,2006-05-02 to 2007-03-31,,9375,
